title,label,label_score
reza rahadian ingin talenta baru lahir dari kalangan pelajar,non-clickbait,0
50 orang meninggal dalam bencana badai dorian di bahama,non-clickbait,0
lo celso bakal absen bela tottenham karena cedera,non-clickbait,0
polri tetapkan 175 tersangka karhutla,non-clickbait,0
pgri indonesia kekurangan 11 juta guru ,non-clickbait,0
alumni ylbhi tolak revisi uu kpk,non-clickbait,0
waduh  instagram yang digembok masih bisa dihack ,clickbait,1
dikabarkan phk ratusan karyawan bukalapak tentu sudah lazim,non-clickbait,0
thareq habibie bapak sudah stabil membaik,non-clickbait,0
kpk minta pt pertamina hentikan praktik mafia migas,non-clickbait,0
bppt doakan habibie segera pulih,non-clickbait,0
umy raih medali emas dan perak di kejuaraan dunia tapak suci,non-clickbait,0
polisi lacak transaksi keuangan veronica koman,non-clickbait,0
cerita aneh di balik lemari para miliarder amerika,clickbait,1
langkah mudah menjadi seorang pengembang aplikasi,clickbait,1
benda benda ini ternyata bisa menjadi pemicu kanker,clickbait,1
nasabah sektor bank di australia rugi regulator keuangan putuskan hal ini ,clickbait,1
turki sebut as tunda pembentukan zona aman suriah,non-clickbait,0
bmkg bantah indonesia kirim asap ke malaysia,non-clickbait,0
shinhans cohive kerja sama percepatan pertumbuhan startup,non-clickbait,0
kafegama percepat tranformasi digital ekonomi lewat iif 2019,non-clickbait,0
makin tua makin gemuk kenapa ya ,clickbait,1
dari bos fintech sinar mas jadi bos facebook indonesia siapakah sosoknya ,clickbait,1
vs psis pelatih psm belum turunkan ezra walian,non-clickbait,0
simon saya masih layak jadi pelatih timnas indonesia,non-clickbait,0
tni al bangun profesionalisme prajurit,non-clickbait,0
adu gaya kepemimpinan elon musk dan jeff bezos kamu suka yang mana ,clickbait,1
fahri targetkan kader partai gelora ikut pilkada 2020,non-clickbait,0
jack ma lengser investor bertanya tanya ,clickbait,1
yuk cari tahu manfaat kopi bagi kesehatan,clickbait,1
defenxor rilis siem open source ramah kantong,non-clickbait,0
pemerintah bidik devisa 5 destinasi wisata super prioritas  ,non-clickbait,0
8 gol tercipta saat inggris taklukkan kosovo ,non-clickbait,0
pemerintah siapkan proteksi untuk industri tekstil nasional,non-clickbait,0
ricky rubio raja assist piala dunia fiba,non-clickbait,0
apa yang perlu dilakukan saat terjadi gempa ,clickbait,1
ronaldo empat gol portugal lumat lithuania 5 1,non-clickbait,0
timnas u 19 antisipasi bola atas iran di yogyakarta,non-clickbait,0
tiket kereta bandara bisa dipesan di traveloka lagi,non-clickbait,0
prancis menang tapi tak mampu ke puncak klasemen grup h,non-clickbait,0
istana kepresidenan di papua masuk anggaran 2020,non-clickbait,0
kamera tilang elektronik akan disebar di 81 titik jakarta,non-clickbait,0
mkhitaryan ingin temukan kembali rasa cinta pada sepak bola,non-clickbait,0
messi belum gabung latihan jelang barcelona vs valencia,non-clickbait,0
knks segera inisiasi peta jalan tekfin syariah,non-clickbait,0
kesadaran tertib lalin warga sragen terburuk kedua di jateng,non-clickbait,0
bappenas ingatkan kemenpar tak sekadar kejar jumlah wisman,non-clickbait,0
anggaran bansos naik warga tak hanya dapat beras dan telur,non-clickbait,0
meski menang southgate kecewa inggris kebobolan tiga gol,non-clickbait,0
5 bukti cinta sahabat kepada rasul berebut air hingga jubah,clickbait,1
kondisi habibie dikabarkan sudah stabil,non-clickbait,0
desa desa laskar pelangi kini tersambung wifi gratis ,non-clickbait,0
cetak quat trick ke gawang lithuania ronaldo cetak rekor,non-clickbait,0
kpu solo ajukan rp 1782 miliar untuk pilkada 2020,non-clickbait,0
bcl kirim anggrek putih untuk habibie,non-clickbait,0
pertamina dukung pasokan avtur di bandara kertajati,non-clickbait,0
indodana incar pembiayaan produktif,non-clickbait,0
asap makin pekat warga palangka raya shalat minta hujan,non-clickbait,0
pakistan peringatkan ancaman genosida di kashmir,non-clickbait,0
bangga performa portugal santos puji ronaldo,non-clickbait,0
bpjs naikkan iuran analis peserta mandiri bisa turun kelas,non-clickbait,0
kyai cholil program petani milenial hidupkan mental santri,non-clickbait,0
tahun depan tren pertumbuhan kredit masih relatif lambat,non-clickbait,0
kemenkeu dorong peserta bpjs disiplin bayar iuran,non-clickbait,0
ini alasan direktur lazio tolak tawaran milan,clickbait,1
pemerintah jamin pelaksanaan uu otsus papua dilanjutkan,non-clickbait,0
tiffany girls generation menderita skoliosis,non-clickbait,0
wali kota khawatir penusukan santri berdampak pada wisata cirebon,non-clickbait,0
pmi jadikan donor darah gaya hidup,non-clickbait,0
dishub surabaya lakukan rekayasa lalu lintas ,non-clickbait,0
truk tronton jadi penyebab kecelakaan tol cipularang,non-clickbait,0
fraksi demokrat siap bantu jokowi di parlemen,non-clickbait,0
pbb dan oki minta india akhiri pelanggaran ham di kashmir,non-clickbait,0
kasus korupsi di dprd garut politisi pks diperiksa,non-clickbait,0
india setarakan bea masuk sawit olahan ri dan malaysia,non-clickbait,0
dambakan alun alun bandung tasik anggarkan rp8 miliar ,non-clickbait,0
utusan presiden perdamaian syarat mutlak pembangunan,non-clickbait,0
deschamps sebut timnas prancis sudah temukan ritme,non-clickbait,0
menteri jepang usulkan air radioaktif dibuang ke laut,non-clickbait,0
ppih arab saudi apresiasi 39 mitra penyelenggaraan haji 2019,non-clickbait,0
pemerintah dorong ntt bisa pasok garam industri ,non-clickbait,0
nasdem setuju dengan jk soal revisi uu kpk,non-clickbait,0
pemkab bogor lakukan rotasi pejabat besar besaran,non-clickbait,0
demokrat setuju wacana pembangunan istana presiden di papua ,non-clickbait,0
jatim maksimalkan program pelatihan kerja hingga pelosok,non-clickbait,0
susi siap bantu anggaran daerah untuk pengembangan perikanan,non-clickbait,0
wali kota banda aceh as mudahkan beasiswa putra daerah,non-clickbait,0
jokowi harap independensi kpk tak dibatasi,non-clickbait,0
anggota komisi iii pdip persilakan capim kpk lobi lobi,non-clickbait,0
bps bersiap laksanakan sensus satu data 2020 ,non-clickbait,0
fekir masih kecewa gagal ke liverpool tahun lalu,non-clickbait,0
wagub jabar pasar modal syariah harus gandeng kiai ,non-clickbait,0
penembak christchurch penasaran jumlah jamaah yang ditembak,non-clickbait,0
in picture bandara syamsudin noor diselimuti kabut asap ,non-clickbait,0
siswa sdit al barkah belajar mipa lewat fun math and science,non-clickbait,0
cerita himpuh protes biaya visa apa respons utusan saudi   ,clickbait,1
amerika serikat vs prancis siapa jadi pemenang ,clickbait,1
cristiano ronaldo saya tak hidup demi penghargaan pribadi,non-clickbait,0
umm uji konsep ruu sistem pendukung lembaga perwakilan,non-clickbait,0
saran ppih untuk saudi tambah kuota dan perbaiki fasilitas ,non-clickbait,0
david beckham dekati lionel messi ada apa ,clickbait,1
perang dagang buat investor asia lebih berhati hati,non-clickbait,0
kemendikbud kembali gelar karya film pelajar,non-clickbait,0
iuran bpjs naik sektor farmasi diprediksi tumbuh positif,non-clickbait,0
motor honda cb mahasiswa ums terbakar di parkiran kampus,non-clickbait,0
binotto puji strategi ferrari di gp italia,non-clickbait,0
kembali bugar hazard dan james siap bela madrid vs levante,non-clickbait,0
motor honda cb mahasiswa ums terbakar di parkiran kampus,non-clickbait,0
jorge lorenzo belum menyerah unjuk gigi di misano,non-clickbait,0
bptj kembali ingatkan ganjil genap hanya kebijakan sementara,non-clickbait,0
pemahaman pengusaha soal ipo masih rendah,non-clickbait,0
kapal perang kanada berlayar melalui selat taiwan,non-clickbait,0
pm selandia minta maaf atas skandal kekerasan seksual partai,non-clickbait,0
ini nilai 100 pesepak bola terbaik versi game fifa 20,clickbait,1
romi didakwa terima suap rp 4164 juta,non-clickbait,0
ruang tahanan terbatas romi minta dipindahkan,non-clickbait,0
penjualan jakarta garden city diharapkan meningkat,non-clickbait,0
sma pkp gelar pemilu raya wujud demokrasi damai,non-clickbait,0
telkomsel belum pastikan penggantian paket internet di papua,non-clickbait,0
terminal bbm boyolali sabet penghargaan platinum isda 2019,non-clickbait,0
razia miras di wonogiri petugas sita puluhan botol ciu,non-clickbait,0
kpu ajukan rp 17 m untuk pilwakot solo 2020,non-clickbait,0
netanyahu berencana caplok tepi barat jika terpilih,non-clickbait,0
kulon progo tutup tambak udang warga di dekat bandara,non-clickbait,0
bisnis asuransi unitlink bisa tumbuh 50 persen,non-clickbait,0
bekasi gandeng 3 perusahaan olah sampah jadi listrik,non-clickbait,0
pertamina kucurkan rp 3 m selamatkan lahan gambut,non-clickbait,0
cr7 menuju pencetak gol terbanyak di level internasional,non-clickbait,0
mahasiswa ugm menangi geology open challenge 2019,non-clickbait,0
diawasi di hong kong aktivis joshua wong terbang ke berlin,non-clickbait,0
pembangunan sekolah indonesia palestina masuk tahap renovasi,non-clickbait,0
intelijen militer jerman perluas penyelidikan pengaruh ekstrem kanan di bundeswehr,non-clickbait,0
umat islam di pekanbaru lakukan shalat minta hujan,non-clickbait,0
mendikbud minta guru di daerah asap tetap bimbing siswa,non-clickbait,0
kkp tidak menoleransi kerusakan laut akibat reklamasi,non-clickbait,0
wali kota jambi ingatkan sekolah patuhi kebijakan libur,non-clickbait,0
jokowi makin rajin gelar rapat soal investasi,non-clickbait,0
didakwa terima suap bersama menag ini reaksi romi,clickbait,1
kurangi plastik pejabat indramayu diimbau bawa tumbler,non-clickbait,0
warga mengeluh listrik di cipondoh byar pet sepekan terakhir,non-clickbait,0
tpa burangkeng overload picu sampah di sungai,non-clickbait,0
menaker minta masyarakat tak khawatir masuknya tka ,non-clickbait,0
cari jamaah haji yang hilang ppih koordinasi dengan saudi,non-clickbait,0
gubernur jateng siap pasang badan bela pb djarum,non-clickbait,0
bri benahi ekosistem danau ranu pane,non-clickbait,0
in picture tol serang panimbang sesi i ditarget beroperasi akhir 2019,non-clickbait,0
bei terus dorong e commerce go public,non-clickbait,0
esdm b30 tonggak pengembangan energi terbarukan indonesia,non-clickbait,0
bi jatim dorong umkm go global,non-clickbait,0
ribuan siswa paud di sukabumi ikuti latihan manasik haji,non-clickbait,0
dubes saudi sampaikan kuliah umum di uin banten,non-clickbait,0
temu nasional mpz bangun zakat profesional hingga daerah,non-clickbait,0
kekayaan tertulis rp70 juta capim kpk lili kurang nol satu,non-clickbait,0
mengapa pria lebih rentan alami kebotakan ,clickbait,1
trump siap bertemu rouhani tanpa prasyarat,non-clickbait,0
btpn penurunan bi rate positif turunkan beban bunga,non-clickbait,0
pembangunan sekolah indonesia palestina perlu dukungan,non-clickbait,0
yusril jangan sampai orang mati masih berstatus tersangka,non-clickbait,0
bangka batasi jam kunjungan pelajar ke warnet ada apa ,clickbait,1
rusli habibie mohon doanya untuk kesehatan bj habibie,non-clickbait,0
thia ajak kaum ibu ikuti seminar parenting bersama kak seto,non-clickbait,0
bea cukai meulaboh amankan 200 ribu batang rokok ilegal,non-clickbait,0
kebakaran lahan gambut di penajam belum berhasil dipadamkan,non-clickbait,0
lama absen di film horor winky wiryawan main di lorong,non-clickbait,0
penetapan harga gas rumah tangga pgn sesuai regulasi,non-clickbait,0
7 kebakaran di kabupaten bandung terjadi dalam sehari,non-clickbait,0
ade rai peserta yang sehat adalah pahlawan jkn kis,non-clickbait,0
bea cukai bali nusa tenggara terima kunjungan bea cukai as,non-clickbait,0
capim kpk lili saya setuju revisi uu untuk penguatan,non-clickbait,0
dana desa di bangka belitung difokuskan atasi stunting,non-clickbait,0
novanto kembalikan uang pengganti korupsi ini perinciannya,clickbait,1
jokowi janjikan bangun istana kepresidenan di papua,non-clickbait,0
pertamina jamin tak ada kekurangan elpiji subsidi di garut,non-clickbait,0
dpr usul satu persen transfer ke daerah untuk bpjs kesehatan,non-clickbait,0
kejari sukoharjo musnahkan narkotika dan kosmetik ilegal,non-clickbait,0
pemerintah buka seluruh layanan data internet di papua barat,non-clickbait,0
whoopi goldberg kritik donald trump soal pengungsi bahama,non-clickbait,0
kerabat semua keluarga sudah kumpul di ruang rawat habibie,non-clickbait,0
vinicius adaptasi posisi demi isi skuat utama real madrid,non-clickbait,0
southgate pemain inggris masih lakukan kesalahan individu,non-clickbait,0
bentrok tni dan warga belasan terluka,non-clickbait,0
industri tekstil desak pemerintah gelar operasi pasar ,non-clickbait,0
satu unit apartemen kalibata city kebakaran,non-clickbait,0
kepala bppt bj habibie merupakan bapak teknologi kami,non-clickbait,0
cegah pasokan berlebih data beras perlu diperbaiki,non-clickbait,0
rima melati sempat besuk bj habibie rabu sore,non-clickbait,0
habibie si mr crack ini sederet karya besarnya,clickbait,1
in picture pemprov dki hentikan lelang tender erp,non-clickbait,0
pulih lebih cepat cavani bisa tampil saat psg vs madrid,non-clickbait,0
iran tangkap tiga warga australia,non-clickbait,0
costa bermain dengan messi suarez adalah mimpi griezmann,non-clickbait,0
presiden jokowi berbelasungkawa atas meninggalnya bj habibie,non-clickbait,0
ini deretan bintang yang belum beraksi di la liga spanyol,clickbait,1
golkar kenang habibie sebagai bapak demokrasi,non-clickbait,0
mendagri bj habibie milik masyarakat dan bangsa indonesia,non-clickbait,0
habibie wafat indonesia kehilangan negarawan dan ilmuwan,non-clickbait,0
pemerintah akan beri insentif daerah yang permudah investasi,non-clickbait,0
bj habibie akan dimakamkam di samping ainun,non-clickbait,0
habibie wafat wagub sumbar indonesia kehilangan negarawan ,non-clickbait,0
in picture jokowi melayat ke rspad gatot soebroto,non-clickbait,0
rumah duka mulai bersiap sambut jenazah habibie,non-clickbait,0
youth english camp kampung inggris pertama di sumbar,non-clickbait,0
kedubes inggris sampaikan belasungkawa wafatnya habibie,non-clickbait,0
rusli habibie keluarga ikhlas habibie pergi,non-clickbait,0
jk sampaikan duka mendalam atas wafatnya bj habibie,non-clickbait,0
ucapan belasungkawa wafatnya habibie warnai jagat twitter,non-clickbait,0
mahasiswa baru siap viralkan seminar motivasi ubsi,non-clickbait,0
din syamsuddin melayat ke rumah duka habibie,non-clickbait,0
presiden jokowi akan pimpin langsung pemakaman bj habibie,non-clickbait,0
jokowi habibie is a stateman respected by people,non-clickbait,0
bj habibie wafat jadi trending topic twitter,non-clickbait,0
pgi berduka atas kepergian habibie,non-clickbait,0
habibie wafat mensesneg nyatakan hari berkabung nasional,non-clickbait,0
pemakaman habibie telah dipersiapkan di tmp kalibata,non-clickbait,0
warga gorontalo berduka atas wafatnya bj habibie,non-clickbait,0
habibie wafat masyarakat diimbau shalat ghaib,non-clickbait,0
habibie wafat lib wacanakan penggunaan ban hitam di lengan,non-clickbait,0
reza rahadian melayat ke rumah duka bj habibie ,non-clickbait,0
baitulmal dan kisah umar pastikan rakyatnya hidup sejahtera,non-clickbait,0
dpr dorong ruu karantina,non-clickbait,0
jokowi kirim surpres ruu kpk ke dpr,non-clickbait,0
habibie wafat pemerintah tetapkan hari berkabung nasional,non-clickbait,0
mahfud md habibie ilmuwan berotak jerman berhati makkah,non-clickbait,0
anies baswedan habibie jadi inspirasi masyarakat,non-clickbait,0
habibie passed away megawati we lose our inspiring figure,non-clickbait,0
habibie wafat hendrawan kenang piala thomas 1998,non-clickbait,0
borneo fc izinkan cucu bj habibie pulang ke rumah duka,non-clickbait,0
dubes malaysia habibie banyak menyokong malaysia,non-clickbait,0
bikers brotherhood mc indonesia wakafkan sumur di lombok,non-clickbait,0
inggris izinkan mahasiswa asing tinggal dua tahun pascalulus,non-clickbait,0
kepala lapan habibie inspirasi generasi muda indonesia,non-clickbait,0
klinik rumah zakat pekanbaru buka posko asap dan bagi masker,non-clickbait,0
kedubes jerman ucapkan belasungkawa wafatnya bj habibie,non-clickbait,0
ketua kpu kenang jasa habibie dalam pemilu indonesia,non-clickbait,0
mentan pak habibie sosok modernisasi pembangunan,non-clickbait,0
timnas u 19 kalahkan iran,non-clickbait,0
pemenuhan gizi melalui olahan ikan   ,non-clickbait,0
prabowo melayat ke rumah duka bj habibie,non-clickbait,0
the press morally indebted to habibie,non-clickbait,0
dompet dhuafa bahas ruu pertanahan dalam perspektif wakaf,non-clickbait,0
walhi minta restorasi gambut dievaluasi,non-clickbait,0
yusuf mansur ungkap wajah almarhum bj habibie tampak cerah,non-clickbait,0
wagub sulsel ingin wujudkan asa habibie membangun institut ,non-clickbait,0
rizkidella ingin bermain tanpa beban di vietnam open,non-clickbait,0
menhub ajak insan transportasi lawan hoaks,non-clickbait,0
tim piala davis indonesia optimistis hadapi selandia baru,non-clickbait,0
